gauge_id,source,calibration_kge,validation_kge,n_cal_obs,n_val_obs,TT,CFMAX,CFR,CWH,FC,LP,BETA,K0,K1,K2,UZL,PERC,MAXBAS,used_in_analysis,gauge_lat,gauge_lon,area,country,gla_pc_sse,glacier_pass,is_duplicate,dup_partner,include_in_analysis
camelsdk_570050,camelsdk,0.9164728435984862,0.8177440269216203,5113,6209,-0.508601209285173,3.365058526019712,0.0671286266779038,0.0438988921437914,182.71683926741923,0.7205036741103903,5.978904968167566,0.2302208912864665,0.0349834541108414,0.0754872562844114,63.75721911537104,5.074048490608975,1.831260685842354,True,55.38695,11.64744,608.5291170189694,Denmark,0.0,True,False,,True
camelsdk_570052,camelsdk,0.8511201727689646,0.7992682613038914,5113,6209,0.6661634164536366,3.743015364824832,0.0,0.0452147935600467,137.84924590655334,0.9999835913016542,5.952421945354637,0.4313317957947344,0.2551157383094506,0.1493817619376654,41.47742403617826,1.3643396892149542,1.777734182299497,True,55.18693,11.89013,21.32308007317785,Denmark,0.0,True,False,,True
camelsdk_570053,camelsdk,0.8946626495873579,0.8069335158480908,5113,2814,0.6748432912445119,5.926814519626168,0.0645188182355046,0.0745063311386045,167.36784074052747,0.9572407243497344,6.0,0.2235527057060966,0.1473854629863418,0.0824236111853749,41.526076376461845,0.5812210082482918,2.766852835482365,True,55.18436,11.77466,67.58974693097899,Denmark,0.0,True,False,,True
camelsdk_570054,camelsdk,0.879836943172053,0.5645320970606099,5113,2191,0.6113802342587068,4.989834477997565,0.0749457792547103,0.0001729869340801,158.74572996753716,0.9090781885069352,5.94895979404312,0.3047583293319478,0.1476795575497793,0.1175372131910452,37.34820557567847,1.3862630698305578,2.490453616989592,True,55.27778,11.85724,34.262790515962784,Denmark,0.0,True,False,,True
camelsdk_570055,camelsdk,0.898458281372223,0.8199546061854406,5113,5844,-0.3074106788811314,1.5824404005164467,0.0257567660952591,0.0489382681190017,129.04539088863953,0.3652656280200403,5.260031908740459,0.2134393614942148,0.2148492277716547,0.1491628133944476,58.683613472800815,0.9496632698086508,1.981017804672161,True,55.22388,11.64276,145.6752807818566,Denmark,0.0,True,False,,True
camelsdk_570056,camelsdk,0.8612386913161907,0.830156867126202,4748,1096,-0.6239640021576953,2.7790634584511404,0.0,0.0048409274269751,192.4136003655504,0.3,1.989923723142478,0.2967332820966165,0.0421615685234487,0.0989829708097237,22.50935621502621,3.175334499964718,1.7338952759909212,True,55.32587,11.82938,119.14881529722766,Denmark,0.0,True,False,,True
camelsdk_570057,camelsdk,0.9050507109546676,0.7144737209665875,5113,1833,-0.2351014994374033,2.728804139723452,0.0074001459174931,0.0002145889612085,112.69363742669124,0.3016006923676345,2.986188855960904,0.4567535008429639,0.0785741704729799,0.1205291933202712,25.3570884418137,3.997167876441409,2.1814652174077014,True,55.38716,11.7578,263.9858981674068,Denmark,0.0,True,False,,True
camelsdk_570058,camelsdk,0.9270594204569992,0.8375519274835117,5113,5844,-0.3867062015035544,2.5189160011569864,0.0386306238183362,0.0023385938444416,128.14156428625722,0.6744500704698235,4.640009411233626,0.2672221218931604,0.0543868214725444,0.0822192305930692,51.50697162097692,2.995443058629562,6.56682432753081,True,55.29993,11.68963,752.6311628015152,Denmark,0.0,True,False,,True
camelsdk_570059,camelsdk,0.5301733420020898,0.5802904143546229,5113,2585,1.2068975614848445,4.576754488602858,0.0678161819782874,0.09311677122893,56.63850946033838,0.9949514318814374,2.1626971582410315,0.3253220392779767,0.2816400911961484,0.1283927584144443,0.0,0.0531221698807156,6.104549104951925,True,55.34114,11.66271,43.04325767415714,Denmark,0.0,True,False,,True
camelsdk_570060,camelsdk,0.8539527755275427,0.886131167142817,5113,1096,-0.1569439086385872,2.3034256778683826,0.0781539920446893,0.0685565342834795,80.05610063256148,0.3009353881344804,2.627559116103426,0.1238758003401039,0.148294736172693,0.0519191925589839,99.58695018828328,0.629496606589566,1.528048530171653,True,55.26376,11.75127,25.25165276395204,Denmark,0.0,True,False,,True
camelsdk_570063,camelsdk,0.91650582928157,0.7322451316362908,3652,5844,0.5608939037358796,3.8619319237835263,0.008410229381518,0.0001242219579885,127.35622532617478,0.6099200107811894,6.0,0.2809654657051513,0.1762188256847335,0.1101619293087552,54.15437077989283,2.1811261832163025,2.270619316766207,True,55.49094,11.77064,12.906439547999756,Denmark,0.0,True,False,,True
