response,country,n,r2_global,r2_local,r2_local_debiased,ss_local,sse,sse_debiased,rho_within,mean_bias
logit_ac1,Switzerland,65,0.18820620932139553,0.15762813269286868,0.1828970123127759,127.28533845783656,107.22158823754799,104.00523034267778,0.5190996503496503,-0.22244646356336975
logit_ac1,Liechtenstein,1,-13.370951683288878,,,0.0,1.6937306588227024,0.0,,-1.3014340777860023
log_tau_obs,Denmark,263,-0.013455710451925729,-0.8163442881010265,-0.20624101710620035,113.19926681636531,205.60884169912921,136.54559874024864,0.009887978136218997,-0.5124430524194178
log_tau_obs,Great Britain,543,-0.12711444035251818,-0.2354780390929052,-0.07119845158640525,668.3536326438223,825.7362354794095,715.9393764002115,-0.2234363030809377,0.4496711691523565
log_tau_obs,Czech Republic,14,0.035714134046890056,0.02527626042703024,0.02676268288978334,2.012758661630998,1.9618836495228518,1.9588918398361026,0.06600664060208367,0.014618505118878331
log_tau_obs,Estonia,36,0.31671872525797906,-0.20822547169947425,-0.18464718085511866,20.170371667144536,24.370356821889416,23.894773932282735,0.07927927927927929,-0.11493753008659843
log_tau_obs,Spain,46,0.15688949527565088,-0.16056473793495352,0.3735294215584146,35.24403562151519,40.90298496485394,22.07935138242646,0.6653715695343817,-0.6396947910565985
log_tau_obs,Belgium,34,-0.15964310855321484,-0.35103560811430445,-0.237119663930637,6.5806912887329725,8.890748257085857,8.141102595548606,-0.09243697478991594,0.1484870425657376
log_tau_obs,Sweden,106,0.400350818267855,-0.0044950370312815124,0.02002989235603614,62.413555539396064,62.6941067827996,61.16341874038448,0.3726688985801647,0.12016843691390598
log_tau_obs,Austria,400,-0.024672966196244372,-0.16184300125509354,-0.14076980631863178,249.569673859588,289.9607788992786,284.7015485118063,-0.1735182719891999,0.11466505992969546
log_tau_obs,Germany,329,0.020942147586989646,0.01755434823659996,0.126681729428596,193.51974265937872,190.12262970607878,169.00432698071177,0.3711059492166989,-0.2533562116584433
log_tau_obs,Iceland,4,-23.73604097056304,-70.64828904993608,-0.5463255974740566,0.48745006543795777,34.92496318590906,0.753756513677118,-0.7999999999999999,-2.9228071554685204
log_tau_obs,Ireland,39,0.05068224696914547,-0.23472696153395645,-0.0338129094163413,10.863376227783533,13.413303521731375,11.230698584129213,0.05242914979757085,-0.23656759957628637
log_tau_obs,Norway,128,-0.10435958998095818,-0.39422789197114105,0.021801909716934076,28.751532967697933,40.08618920049226,28.12469464171273,0.3116816974913019,0.3056945799985094
log_tau_obs,Finland,116,0.24049102933158928,-0.09145176816834732,-0.07032323763640469,109.86342958065747,119.9106344728473,117.58938164660844,-0.024449313804636146,0.14145953564958857
